id,neighbourhood_group,neighbourhood,room_type,minimum_nights,price,availability_365,latitude,longitude
532288,Manhattan,West Village,Entire home/apt,30,308.0,277,40.73328,-74.00069
536578,Brooklyn,Bushwick,Private room,30,43.0,285,40.70209,-73.91476
538465,Manhattan,Inwood,Entire home/apt,30,198.0,354,40.86065,-73.93507
540057,Manhattan,Harlem,Entire home/apt,30,133.0,138,40.82335,-73.95322
541725,Brooklyn,Williamsburg,Entire home/apt,30,307.0,269,40.72057081537138,-73.96010448151357
543792,Queens,Ridgewood,Entire home/apt,30,100.0,195,40.70873,-73.91732
545261,Brooklyn,Clinton Hill,Private room,30,190.0,365,40.68955,-73.96681
545586,Brooklyn,Williamsburg,Entire home/apt,30,499.0,63,40.70977,-73.95917
545651,Brooklyn,Prospect-Lefferts Gardens,Private room,30,76.0,90,40.66051,-73.95078
666613,Brooklyn,Williamsburg,Entire home/apt,31,211.0,121,40.71084,-73.96205
666837,Manhattan,Lower East Side,Entire home/apt,31,108.0,83,40.71879,-73.99176
667502,Manhattan,Washington Heights,Entire home/apt,31,150.0,121,40.85234,-73.93822
669640,Brooklyn,Park Slope,Private room,30,80.0,358,40.67646,-73.97875
680225,Queens,Ridgewood,Private room,30,122.0,178,40.71028,-73.91649
681599,Brooklyn,Sunset Park,Private room,30,53.0,121,40.65043,-74.00387
684808,Manhattan,Murray Hill,Entire home/apt,30,147.0,270,40.74793,-73.97887
684991,Manhattan,Murray Hill,Entire home/apt,30,159.0,122,40.74793,-73.97887
690603,Brooklyn,Crown Heights,Entire home/apt,30,185.0,293,40.67595,-73.95121
690934,Brooklyn,Park Slope,Entire home/apt,365,500.0,273,40.68169,-73.9769
606269,Manhattan,Hell's Kitchen,Entire home/apt,30,150.0,81,40.76114,-73.99369
607781,Manhattan,East Harlem,Entire home/apt,30,120.0,87,40.79046,-73.94576
611156,Manhattan,Harlem,Private room,30,59.0,306,40.82875,-73.93969
613528,Manhattan,Harlem,Entire home/apt,2,105.0,158,40.81695,-73.94723
618916,Brooklyn,Prospect Heights,Entire home/apt,30,190.0,280,40.67924,-73.96445
634353,Manhattan,Upper West Side,Entire home/apt,30,1141.0,365,40.77416,-73.98591
639199,Staten Island,Tottenville,Entire home/apt,30,150.0,290,40.50863,-74.24135
641012,Brooklyn,Bedford-Stuyvesant,Entire home/apt,30,175.0,307,40.68308,-73.92416
644575,Staten Island,Tompkinsville,Private room,30,70.0,336,40.63139,-74.08169
645075,Manhattan,Hell's Kitchen,Private room,2,164.0,29,40.76277923583984,-73.9910888671875
645693,Queens,Astoria,Private room,30,61.0,272,40.75608,-73.91768
646458,Brooklyn,Williamsburg,Private room,30,151.0,89,40.71406,-73.96749
651375,Manhattan,SoHo,Entire home/apt,30,736.0,315,40.72493743896485,-73.9961929321289
651648,Brooklyn,Clinton Hill,Private room,2,295.0,172,40.68178,-73.96471
658366,Manhattan,Gramercy,Entire home/apt,30,297.0,70,40.7334228896557,-73.9855102558238
658932,Queens,Ridgewood,Private room,30,60.0,60,40.69958,-73.90251
776257,Brooklyn,Williamsburg,Entire home/apt,30,160.0,87,40.71918,-73.9596
777097,Brooklyn,Bedford-Stuyvesant,Private room,30,109.0,178,40.68167,-73.93801
777327,Brooklyn,Flatbush,Entire home/apt,30,128.0,211,40.64075,-73.96377
779838,Manhattan,Upper West Side,Entire home/apt,30,260.0,365,40.79865,-73.97135
783202,Manhattan,West Village,Entire home/apt,1,277.0,57,40.73277,-74.00267
783341,Manhattan,Lower East Side,Private room,30,75.0,128,40.71562,-73.98401
784122,Brooklyn,Bedford-Stuyvesant,Entire home/apt,30,151.0,304,40.68139,-73.91538
784124,Brooklyn,Bedford-Stuyvesant,Entire home/apt,30,155.0,266,40.68175,-73.91372
786685,Manhattan,Harlem,Entire home/apt,30,270.0,266,40.82293,-73.94954
787060,Manhattan,Murray Hill,Private room,30,140.0,89,40.74793,-73.98017
789302,Manhattan,Chelsea,Entire home/apt,60,247.0,258,40.74222,-74.00381
794156,Manhattan,Upper West Side,Entire home/apt,30,230.0,182,40.77149,-73.98071
795641,Queens,Ditmars Steinway,Entire home/apt,30,225.0,362,40.77559,-73.9072
804194,Brooklyn,Williamsburg,Private room,3,140.0,167,40.7072505,-73.9399195
805218,Brooklyn,Greenpoint,Private room,30,100.0,233,40.73091,-73.95187
808476,Manhattan,Washington Heights,Private room,30,78.0,365,40.83485,-73.94943
811238,Manhattan,Harlem,Entire home/apt,30,250.0,362,40.8055,-73.94696
814327,Manhattan,Upper East Side,Private room,30,80.0,365,40.76963,-73.95034
816888,Manhattan,Washington Heights,Entire home/apt,30,93.0,273,40.85551,-73.93459
817113,Brooklyn,Crown Heights,Private room,30,83.0,268,40.67265,-73.94803
818084,Manhattan,Greenwich Village,Entire home/apt,30,293.0,317,40.72823,-74.00126
818325,Manhattan,Kips Bay,Entire home/apt,30,135.0,89,40.74326,-73.97561
818481,Manhattan,Harlem,Private room,30,89.0,90,40.82106,-73.95605
818518,Manhattan,Harlem,Private room,30,89.0,89,40.82031481940737,-73.95404833355482
819206,Manhattan,East Harlem,Shared room,30,46.0,301,40.79016,-73.95092
819228,Manhattan,Harlem,Private room,30,89.0,89,40.82097,-73.95412
819893,Manhattan,Harlem,Private room,30,89.0,90,40.82260993096161,-73.95532699832403
695216,Brooklyn,Fort Greene,Entire home/apt,30,117.0,136,40.69106,-73.9711
698132,Brooklyn,Bedford-Stuyvesant,Entire home/apt,4,181.0,300,40.69149,-73.93662
698298,Manhattan,SoHo,Private room,30,135.0,85,40.7222,-73.99789
699472,Brooklyn,Williamsburg,Entire home/apt,3,245.0,131,40.709278,-73.954689
703971,Brooklyn,Prospect-Lefferts Gardens,Private room,30,77.0,365,40.6582,-73.95088
704838,Queens,Woodside,Entire home/apt,30,95.0,268,40.74836,-73.89686
705749,Staten Island,Concord,Private room,30,78.0,0,40.60066,-74.08902
705997,Brooklyn,Sunset Park,Entire home/apt,30,80.0,148,40.66044,-73.99279
707396,Manhattan,East Village,Private room,30,637.0,149,40.72544,-73.9805
711635,Manhattan,East Village,Entire home/apt,30,221.0,280,40.7288,-73.98731
712127,Staten Island,Concord,Private room,30,60.0,358,40.60194,-74.09024
712260,Brooklyn,Carroll Gardens,Private room,30,240.0,358,40.68176,-73.99473
713538,Brooklyn,Clinton Hill,Entire home/apt,30,142.0,90,40.68375,-73.96142
714028,Queens,Woodside,Entire home/apt,30,95.0,332,40.7484,-73.89892
714049,Queens,Woodside,Entire home/apt,30,95.0,315,40.74874,-73.89746
721762,Manhattan,East Village,Entire home/apt,30,111.0,195,40.72585,-73.98542
723709,Manhattan,Harlem,Private room,30,80.0,268,40.80351,-73.95775
727512,Brooklyn,Greenpoint,Entire home/apt,1,143.0,0,40.73756,-73.9535
736187,Brooklyn,Greenpoint,Private room,30,60.0,263,40.72516,-73.95004
739239,Manhattan,Upper West Side,Entire home/apt,30,206.0,304,40.78615,-73.97454
739242,Manhattan,Upper West Side,Entire home/apt,30,185.0,270,40.78552,-73.97435
740754,Queens,Astoria,Private room,30,100.0,178,40.76797,-73.91625
747316,Manhattan,Upper West Side,Private room,30,71.0,250,40.79995346069336,-73.96089172363281
748118,Brooklyn,Greenpoint,Entire home/apt,3,300.0,158,40.73737,-73.95354
752289,Manhattan,SoHo,Entire home/apt,30,200.0,327,40.72734,-74.00094
752616,Manhattan,Chinatown,Entire home/apt,90,448.0,240,40.7156,-73.9915
753622,Manhattan,East Village,Private room,30,85.0,303,40.73171,-73.98615
753991,Brooklyn,Bedford-Stuyvesant,Entire home/apt,30,109.0,86,40.68524,-73.93604
754353,Queens,Long Island City,Private room,30,47.0,360,40.7588,-73.92815
758919,Manhattan,West Village,Entire home/apt,30,500.0,173,40.73464,-74.00349
759901,Bronx,Allerton,Private room,30,77.0,131,40.8666,-73.85532
761835,Queens,Astoria,Private room,30,86.0,89,40.76592,-73.92707
762145,Manhattan,Upper West Side,Entire home/apt,30,300.0,159,40.78349,-73.98221
765315,Brooklyn,Williamsburg,Private room,4,165.0,194,40.710065068054384,-73.96042914624614
765563,Queens,Bayside,Entire home/apt,30,313.0,329,40.7565,-73.7616
765569,Brooklyn,Downtown Brooklyn,Entire home/apt,30,170.0,124,40.69619,-73.98324
767286,Manhattan,Upper West Side,Private room,30,100.0,365,40.79497173980575,-73.97383419264895
773885,Brooklyn,Bedford-Stuyvesant,Entire home/apt,30,128.0,64,40.69908,-73.95317
774791,Queens,Flushing,Private room,30,52.0,213,40.75493,-73.8236
850712,Manhattan,Greenwich Village,Entire home/apt,30,115.0,255,40.72959300603329,-73.99946608183235
850943,Brooklyn,Williamsburg,Entire home/apt,30,175.0,213,40.71204,-73.96459
852118,Brooklyn,Crown Heights,Entire home/apt,30,162.0,176,40.67506,-73.95866
852632,Brooklyn,Gowanus,Private room,30,89.0,334,40.66822,-73.99365
853142,Manhattan,Washington Heights,Entire home/apt,30,86.0,89,40.83783,-73.93977
854396,Brooklyn,Williamsburg,Private room,31,53.0,304,40.70943,-73.92446
856918,Brooklyn,Park Slope,Private room,30,60.0,335,40.67562,-73.98259
857810,Brooklyn,Williamsburg,Entire home/apt,30,249.0,335,40.71301,-73.94752
864981,Brooklyn,Sunset Park,Private room,30,47.0,274,40.64805,-74.00886
867020,Brooklyn,Greenpoint,Private room,31,56.0,217,40.73336,-73.95815
870119,Brooklyn,Clinton Hill,Entire home/apt,4,461.0,19,40.6925751,-73.9659941
873701,Brooklyn,Crown Heights,Entire home/apt,30,143.0,288,40.67117,-73.95717
874706,Brooklyn,Kensington,Entire home/apt,30,95.0,334,40.64541,-73.97307
876355,Manhattan,Morningside Heights,Entire home/apt,30,181.0,297,40.814278,-73.960243
820953,Brooklyn,Greenpoint,Entire home/apt,60,95.0,121,40.7203,-73.93965
825129,Manhattan,Upper West Side,Private room,31,142.0,244,40.79525,-73.96385
826685,Brooklyn,Bedford-Stuyvesant,Private room,30,49.0,303,40.68471,-73.94073
828130,Brooklyn,Prospect-Lefferts Gardens,Private room,30,70.0,365,40.66255,-73.96284
828553,Manhattan,East Village,Shared room,30,214.0,121,40.73298,-73.98694
828616,Brooklyn,Crown Heights,Entire home/apt,30,92.0,273,40.66559,-73.93348
836720,Queens,College Point,Entire home/apt,30,352.0,123,40.78365,-73.8381
837503,Brooklyn,Bedford-Stuyvesant,Entire home/apt,30,88.0,213,40.69135263700129,-73.95725161773552
838070,Brooklyn,Sunset Park,Entire home/apt,30,110.0,166,40.66241,-73.99197
840731,Manhattan,East Village,Entire home/apt,30,850.0,362,40.73172,-73.98985
844319,Brooklyn,Flatbush,Entire home/apt,30,120.0,244,40.63145,-73.95882
846854,Manhattan,Upper West Side,Entire home/apt,30,380.0,259,40.78711,-73.97226
847648,Manhattan,Harlem,Entire home/apt,30,108.0,317,40.82771,-73.94468
848718,Brooklyn,Prospect-Lefferts Gardens,Private room,4,165.0,159,40.66077,-73.9569
850148,Brooklyn,Williamsburg,Private room,30,137.0,90,40.71189,-73.96484
850338,Brooklyn,Williamsburg,Entire home/apt,30,159.0,139,40.71586,-73.9453
850517,Brooklyn,Bushwick,Entire home/apt,30,267.0,323,40.68769,-73.91286
993575,Manhattan,Upper West Side,Entire home/apt,30,200.0,1,40.78687,-73.9746
993576,Manhattan,Upper West Side,Entire home/apt,30,232.0,365,40.78741,-73.97321
1010785,Queens,Astoria,Entire home/apt,30,165.0,246,40.76472,-73.9264
1023529,Manhattan,Harlem,Private room,30,57.0,90,40.82144,-73.95481
1024647,Bronx,Norwood,Entire home/apt,30,88.0,320,40.8769982,-73.88626049999999
1025786,Queens,Long Island City,Private room,30,64.0,317,40.7456,-73.948
1026683,Bronx,Concourse,Private room,2,88.0,51,40.82102,-73.92702
1027808,Manhattan,East Village,Entire home/apt,30,467.0,311,40.72154,-73.98174
1030254,Brooklyn,Bushwick,Private room,30,59.0,122,40.695,-73.91197
1035120,Queens,East Elmhurst,Entire home/apt,30,99.0,326,40.76359,-73.891
1036498,Queens,Astoria,Private room,30,61.0,274,40.75608,-73.91768
1038802,Brooklyn,Greenpoint,Private room,30,67.0,87,40.72424,-73.93964
1039984,Brooklyn,Bedford-Stuyvesant,Entire home/apt,30,120.0,42,40.68089,-73.93557
1040182,Brooklyn,Prospect-Lefferts Gardens,Private room,30,64.0,239,40.65916,-73.95043
1042806,Queens,Flushing,Private room,2,81.0,114,40.75533122045313,-73.81783313404458
1044731,Brooklyn,Flatbush,Private room,30,100.0,364,40.64944,-73.95562
1045897,Brooklyn,Williamsburg,Entire home/apt,30,180.0,157,40.71819,-73.95541
1049224,Manhattan,Harlem,Entire home/apt,30,240.0,177,40.81367,-73.94426
1056445,Manhattan,Upper East Side,Entire home/apt,30,450.0,180,40.7673,-73.97026
1057022,Manhattan,East Village,Entire home/apt,30,159.0,90,40.72784,-73.98849
1060019,Manhattan,Upper East Side,Entire home/apt,30,599.0,269,40.77451,-73.9574
1063020,Manhattan,East Harlem,Entire home/apt,31,120.0,109,40.79346,-73.94374
1072481,Manhattan,Chelsea,Private room,30,108.0,235,40.74424,-73.99573
1076324,Queens,Sunnyside,Entire home/apt,30,167.0,365,40.74405,-73.91594
1080543,Brooklyn,Sunset Park,Entire home/apt,30,119.0,357,40.65482,-74.01142
1087215,Manhattan,Chelsea,Entire home/apt,30,298.0,67,40.74726,-73.99952
1098863,Brooklyn,Bushwick,Entire home/apt,30,81.0,360,40.69093,-73.90366
1100421,Brooklyn,Cobble Hill,Entire home/apt,30,175.0,337,40.68768,-73.99097
1101035,Brooklyn,Boerum Hill,Entire home/apt,30,199.0,30,40.68821,-73.98371
1101224,Brooklyn,Bedford-Stuyvesant,Entire home/apt,30,150.0,82,40.68686,-73.9371
1102942,Manhattan,Kips Bay,Entire home/apt,30,191.0,151,40.74274,-73.97759
1108309,Brooklyn,Sheepshead Bay,Private room,30,72.0,87,40.58447,-73.94211
1117706,Brooklyn,Williamsburg,Entire home/apt,30,159.0,181,40.71481,-73.96006
1118031,Manhattan,Nolita,Private room,30,125.0,180,40.721778869628906,-73.9961929321289
1123737,Manhattan,Washington Heights,Private room,31,73.0,172,40.83349,-73.94408
1126492,Brooklyn,Fort Greene,Entire home/apt,30,200.0,177,40.68754,-73.97376
1127770,Brooklyn,Williamsburg,Private room,7,170.0,322,40.716431,-73.9490627
1130680,Brooklyn,Bushwick,Private room,30,80.0,173,40.68584,-73.91186
1131804,Manhattan,Harlem,Entire home/apt,30,110.0,316,40.80911,-73.94317
1137093,Brooklyn,Williamsburg,Entire home/apt,30,342.0,365,40.716431,-73.9490627
1137270,Manhattan,Upper West Side,Private room,30,139.0,364,40.78943,-73.97495
1146653,Manhattan,Upper West Side,Entire home/apt,30,1000.0,364,40.79296,-73.96499
1150382,Manhattan,East Harlem,Entire home/apt,120,100.0,58,40.79946,-73.9378
1157522,Brooklyn,Williamsburg,Entire home/apt,30,299.0,114,40.71802,-73.95886
883480,Manhattan,Upper West Side,Entire home/apt,30,185.0,220,40.80196,-73.96349
886808,Queens,Flushing,Private room,1,72.0,0,40.75087,-73.80999
887355,Manhattan,Murray Hill,Entire home/apt,30,500.0,365,40.74558,-73.97187
890839,Brooklyn,Prospect Heights,Entire home/apt,30,439.0,356,40.6799,-73.96535
894015,Brooklyn,Bedford-Stuyvesant,Entire home/apt,30,122.0,212,40.68116,-73.92979
896535,Manhattan,Upper West Side,Entire home/apt,31,174.0,149,40.78605,-73.97092
904060,Brooklyn,Bedford-Stuyvesant,Entire home/apt,30,336.0,358,40.68533,-73.95925
918049,Manhattan,Chelsea,Entire home/apt,30,220.0,243,40.73976,-73.99512
919830,Manhattan,Chelsea,Entire home/apt,30,400.0,229,40.7458,-73.99857
921500,Brooklyn,Crown Heights,Entire home/apt,30,250.0,12,40.67075,-73.95179
927408,Brooklyn,Clinton Hill,Private room,30,133.0,263,40.68767,-73.96468
932277,Brooklyn,DUMBO,Private room,30,114.0,173,40.70268,-73.98768
938022,Brooklyn,Williamsburg,Private room,5,115.0,22,40.7074,-73.94605
939657,Manhattan,Harlem,Entire home/apt,30,98.0,242,40.81061,-73.94505
940116,Brooklyn,Sunset Park,Private room,30,44.0,243,40.64849853515625,-74.0079345703125
945297,Manhattan,East Village,Private room,30,193.0,217,40.73024,-73.98147
951365,Queens,Ridgewood,Private room,30,113.0,243,40.70875,-73.91654
951439,Manhattan,Upper West Side,Entire home/apt,30,228.0,107,40.7826,-73.97451
953314,Manhattan,Midtown,Entire home/apt,30,750.0,365,40.74322,-73.98362
956412,Brooklyn,DUMBO,Private room,30,350.0,365,40.70218,-73.98719
958444,Bronx,City Island,Entire home/apt,30,114.0,92,40.8524,-73.78768
973535,Queens,East Elmhurst,Entire home/apt,30,85.0,285,40.76514,-73.88991
973653,Manhattan,Harlem,Entire home/apt,40,100.0,362,40.82405,-73.94
975250,Brooklyn,Bedford-Stuyvesant,Private room,30,75.0,88,40.69063,-73.92466
975990,Brooklyn,Brooklyn Heights,Entire home/apt,30,300.0,363,40.6947,-73.99525
978386,Queens,Astoria,Entire home/apt,30,75.0,282,40.75725,-73.91811
982038,Brooklyn,Fort Greene,Entire home/apt,30,100.0,196,40.68921,-73.97261
983625,Manhattan,Harlem,Entire home/apt,30,169.0,154,40.80558,-73.94497
984721,Brooklyn,Bay Ridge,Entire home/apt,30,81.0,0,40.63685,-74.03614
986727,Manhattan,Harlem,Private room,30,165.0,365,40.80825,-73.94124
990529,Manhattan,Murray Hill,Private room,30,955.0,87,40.74936,-73.97196
993514,Manhattan,Upper West Side,Entire home/apt,30,199.0,365,40.78566,-73.97271
1251681,Brooklyn,Kensington,Private room,30,276.0,47,40.64488,-73.97254
1255828,Manhattan,Upper West Side,Private room,30,93.0,107,40.78255,-73.97922
1256670,Manhattan,Upper East Side,Private room,30,174.0,365,40.77674,-73.95164
1258651,Manhattan,Harlem,Private room,3,367.0,256,40.80658,-73.94932
1263964,Manhattan,Harlem,Private room,30,85.0,335,40.81349,-73.95326
1268154,Queens,Maspeth,Private room,30,45.0,172,40.72547,-73.90248
1278784,Bronx,Longwood,Private room,30,89.0,217,40.81341,-73.90544
1279234,Brooklyn,Crown Heights,Entire home/apt,30,94.0,126,40.67071,-73.95409
1281257,Manhattan,Financial District,Entire home/apt,30,298.0,178,40.70779,-74.00805
1284776,Brooklyn,Gowanus,Entire home/apt,30,250.0,121,40.67876,-73.99208
1291020,Brooklyn,South Slope,Private room,30,80.0,305,40.66786,-73.98938
1294973,Manhattan,Upper West Side,Private room,4,158.0,9,40.79541,-73.97562
1300216,Queens,Astoria,Entire home/apt,60,145.0,76,40.76692,-73.92502
1304459,Brooklyn,Williamsburg,Entire home/apt,31,200.0,310,40.70931,-73.95011
1305346,Manhattan,SoHo,Entire home/apt,60,155.0,213,40.72247,-73.999
1166947,Manhattan,Washington Heights,Private room,56,125.0,365,40.85401,-73.93292
1167658,Brooklyn,Greenpoint,Private room,30,57.0,309,40.73339,-73.95413
1180296,Manhattan,Harlem,Private room,30,159.0,284,40.79963,-73.95506
1195260,Brooklyn,East Flatbush,Entire home/apt,30,110.0,305,40.64943,-73.93557
1205103,Brooklyn,Fort Greene,Entire home/apt,30,153.0,239,40.6934,-73.97319
1209921,Brooklyn,Bedford-Stuyvesant,Entire home/apt,30,120.0,304,40.68392,-73.92733
1210916,Manhattan,Midtown,Entire home/apt,30,147.0,249,40.751712799072266,-73.97032928466797
1213745,Manhattan,Upper West Side,Entire home/apt,30,181.0,98,40.78779,-73.97884
1215122,Manhattan,Harlem,Private room,30,90.0,365,40.82348,-73.95374
1215627,Queens,Arverne,Entire home/apt,30,149.0,365,40.59262,-73.78894
1220548,Queens,Richmond Hill,Entire home/apt,30,89.0,78,40.69543,-73.82596
1221962,Manhattan,Chelsea,Private room,30,230.0,365,40.74191,-73.99395
1245479,Brooklyn,Williamsburg,Private room,90,294.0,365,40.70762,-73.94256
1506985,Manhattan,East Harlem,Entire home/apt,30,225.0,267,40.80242,-73.94407
1511303,Brooklyn,Prospect-Lefferts Gardens,Private room,1,160.0,362,40.66074,-73.95144
1530386,Manhattan,Chelsea,Entire home/apt,30,333.0,364,40.7399,-74.0021
1533652,Manhattan,Upper West Side,Entire home/apt,30,127.0,214,40.78192689947972,-73.97302295062573
1534212,Brooklyn,Sheepshead Bay,Entire home/apt,30,89.0,361,40.583683,-73.958626
1549413,Manhattan,Harlem,Entire home/apt,31,160.0,106,40.80327,-73.94967
1555491,Manhattan,Upper East Side,Entire home/apt,30,257.0,365,40.77614,-73.94964
1581579,Queens,Ditmars Steinway,Entire home/apt,30,223.0,153,40.77757,-73.9158
1604488,Brooklyn,Williamsburg,Private room,30,150.0,89,40.71955,-73.96337
1604489,Manhattan,Chelsea,Entire home/apt,30,248.0,328,40.74652,-73.99171
1606312,Brooklyn,Greenpoint,Entire home/apt,30,283.0,336,40.72053,-73.95458
1617443,Manhattan,Harlem,Entire home/apt,30,65.0,5,40.81609,-73.94355
1619695,Manhattan,Harlem,Private room,30,90.0,365,40.82193,-73.94955
1621235,Brooklyn,Bedford-Stuyvesant,Private room,30,80.0,83,40.69496,-73.95273
1623431,Manhattan,Midtown,Private room,30,825.0,87,40.74967,-73.97009
1628156,Brooklyn,Canarsie,Private room,1,200.0,318,40.64212527573693,-73.90233613126439
1634856,Brooklyn,Williamsburg,Entire home/apt,30,220.0,40,40.71789,-73.9589
1640995,Manhattan,Upper East Side,Entire home/apt,30,140.0,89,40.76842,-73.95532
1645181,Brooklyn,Bedford-Stuyvesant,Entire home/apt,2,165.0,204,40.68212,-73.93063
1645667,Brooklyn,Bedford-Stuyvesant,Private room,4,135.0,341,40.68557330547818,-73.95144176364386
1654929,Brooklyn,Flatbush,Private room,30,90.0,364,40.64085,-73.95469
